"","X","clicks_yn","AdvertiserId","UserId"
"3906709",3906709,2,12671106,1483240
"7643503",7643503,2,12310026,436098
"3493966",3493966,2,12671106,108628
"4069928",4069928,2,12578706,584652
"544107",544107,2,12671106,635730
"3794206",3794206,2,12310026,618214
"474226",474226,2,12671106,766470
"3709187",3709187,2,12671106,362376
"625416",625416,2,12578706,560297
"1889399",1889399,2,12671106,925328
"4792212",4792212,2,12671106,433032
"3681280",3681280,2,12671106,1215122
"883029",883029,2,12310026,792791
"4686084",4686084,2,12692946,675752
"4311029",4311029,2,12692946,1329535
"5697022",5697022,2,12692946,177960
"4697100",4697100,2,12489066,1734930
"5585562",5585562,2,12489066,1330218
"7182878",7182878,2,12489066,1182807
"2276311",2276311,2,12671106,579506
"1865326",1865326,2,12692946,1094873
"7733551",7733551,2,12310026,1029777
"3873351",3873351,2,12671106,665033
"5700589",5700589,2,12692946,930819
"1100219",1100219,2,12489066,1121058
"3867277",3867277,2,12578706,1278854
"3720670",3720670,2,12578706,587665
"5745128",5745128,2,12578706,1828470
"6693678",6693678,2,12692946,1358253
"6883831",6883831,2,12310026,259275
"4896975",4896975,2,12692946,724430
"138759",138759,2,12692946,1834919
"2705690",2705690,2,12692946,701550
"7009328",7009328,2,12671106,1460703
"3629644",3629644,2,12671106,250337
"4186484",4186484,2,12489066,1041715
"6912320",6912320,2,12671106,216834
"5467832",5467832,2,12692946,1504497
"6742403",6742403,2,12310026,40247
"99250",99250,2,12692946,521428
"7732195",7732195,2,12310026,1266629
"2188079",2188079,2,12671106,790021
"6641113",6641113,2,12692946,529243
"140630",140630,2,12692946,1345807
"6962647",6962647,2,12578706,1099508
"7059003",7059003,2,12692946,1566880
"1530580",1530580,2,12310026,1177724
"4629420",4629420,2,12310026,218140
"7515747",7515747,2,12671106,1290161
"1557772",1557772,2,12671106,1272582
"3483796",3483796,2,12671106,1627830
"4904829",4904829,2,12310026,1075855
"6265251",6265251,2,12310026,708658
"6660371",6660371,2,12671106,1537946
"539358",539358,2,12671106,57742
"3970113",3970113,2,12671106,503318
"1064372",1064372,2,12578706,378510
"4185878",4185878,2,12310026,1856030
"3460932",3460932,2,12671106,956237
"6474070",6474070,2,12489066,1462993
"1158937",1158937,2,12489066,505374
"6881584",6881584,2,12310026,73529
"7486654",7486654,2,12671106,480700
"3290330",3290330,2,12671106,655934
"3863536",3863536,2,12578706,1660045
"1599401",1599401,2,12671106,969413
"3266533",3266533,2,12671106,1002345
"1023231",1023231,2,12692946,699640
"6894117",6894117,2,12692946,1833644
"5741248",5741248,2,12310026,1374274
"2321449",2321449,2,12671106,1735604
"7418695",7418695,2,12692946,1596145
"2442125",2442125,2,12671106,1071281
"2868117",2868117,2,12310026,1177319
"6841566",6841566,2,12578706,711530
"2480325",2480325,2,12671106,1158676
"142912",142912,2,12310026,534539
"3894539",3894539,2,12671106,524175
"611571",611571,2,12692946,570319
"6263222",6263222,2,12310026,1851912
"170663",170663,2,12692946,624890
"533206",533206,2,12671106,1289955
"7212948",7212948,2,12692946,765396
"7188696",7188696,2,12671106,865957
"5288806",5288806,2,12671106,1590049
"5756818",5756818,2,12692946,1603427
"2354675",2354675,2,12671106,674130
"1309180",1309180,2,12489066,650808
"166458",166458,2,12692946,38438
"2299284",2299284,2,12671106,1293946
"5514980",5514980,2,12310026,1248837
"4975923",4975923,2,12578706,1116358
"3417052",3417052,2,12671106,430991
"6202970",6202970,2,12671106,619450
"3193206",3193206,2,12671106,722638
"5790623",5790623,2,12310026,1244390
"6060774",6060774,2,12578706,145144
"2386434",2386434,2,12578706,139593
"1783292",1783292,2,12692946,1508624
"755464",755464,2,12692946,1822000
"6667586",6667586,2,12671106,1255487
"6878198",6878198,2,12489066,854734
"3453677",3453677,2,12671106,339821
"1796237",1796237,2,12310026,1640731
"2005364",2005364,2,12671106,165594
"2761464",2761464,2,12310026,1389660
"3791161",3791161,2,12692946,1676439
"607649",607649,2,12578706,894964
"7336509",7336509,2,12692946,1757983
"1999552",1999552,2,12671106,1005120
"5668300",5668300,2,12489066,1203771
"1719741",1719741,2,12310026,1686436
"1983471",1983471,2,12692946,171955
"3084515",3084515,2,12671106,922844
"979882",979882,2,12578706,430031
"6722503",6722503,2,12489066,40724
"2786044",2786044,2,12671106,928100
"6003754",6003754,2,12692946,381121
"4054467",4054467,2,12310026,1473246
"6520262",6520262,2,12671106,1401037
"956265",956265,2,12692946,609030
"5813239",5813239,2,12671106,331770
"6554819",6554819,2,12692946,1399830
"792711",792711,2,12692946,300306
"3156141",3156141,2,12671106,1243911
"1389256",1389256,2,12578706,1042272
"3895318",3895318,2,12671106,1065000
"7312962",7312962,2,12310026,688842
"2497299",2497299,2,12671106,1145770
"1143324",1143324,2,12489066,639603
"2084846",2084846,2,12692946,1000707
"1906475",1906475,2,12671106,101529
"1763638",1763638,2,12671106,1151866
"3420280",3420280,2,12671106,954163
"962071",962071,2,12310026,1528704
"2186915",2186915,2,12671106,1699732
"5016813",5016813,2,12692946,1126436
"3773174",3773174,2,12671106,1487116
"679093",679093,2,12310026,1873865
"3154132",3154132,2,12671106,258375
"4778838",4778838,2,12489066,1537136
"7125593",7125593,2,12310026,486682
"4686091",4686091,2,12671106,735533
"1433285",1433285,2,12489066,526797
"3495046",3495046,2,12671106,841439
"4129772",4129772,2,12692946,425482
"5402693",5402693,2,12671106,320993
"263358",263358,2,12671106,1235627
"2751599",2751599,2,12692946,1769221
"6334618",6334618,2,12692946,885100
"6562783",6562783,2,12692946,770882
"2190561",2190561,2,12671106,1383614
"2814478",2814478,2,12578706,1328151
"5121665",5121665,2,12692946,1305102
"3119081",3119081,2,12671106,1416629
"6238062",6238062,2,12489066,1636066
"4047984",4047984,2,12310026,229787
"4826456",4826456,2,12578706,1075231
"2370047",2370047,2,12671106,1138079
"7587925",7587925,2,12489066,763375
"249757",249757,2,12671106,190069
"7543593",7543593,2,12671106,577606
"2530447",2530447,2,12671106,1818172
"1694708",1694708,2,12578706,339761
"5411815",5411815,2,12671106,1673124
"6890620",6890620,2,12692946,153671
"7097669",7097669,2,12692946,1323076
"885163",885163,2,12310026,1864823
"6093724",6093724,2,12671106,1843955
"2099962",2099962,2,12671106,1293698
"600943",600943,2,12692946,1128479
"923867",923867,2,12692946,591327
"2643060",2643060,2,12692946,1776525
"4559564",4559564,2,12489066,273317
"744699",744699,2,12578706,1426172
"6733215",6733215,2,12692946,145101
"1229513",1229513,2,12671106,549763
"872088",872088,2,12310026,1783183
"1956298",1956298,2,12671106,772059
"2044699",2044699,2,12671106,437922
"6537927",6537927,2,12310026,659088
"1724149",1724149,2,12692946,896015
"6961772",6961772,2,12671106,212965
"892138",892138,2,12310026,1053381
"6294482",6294482,2,12489066,934237
"1496975",1496975,2,12489066,497826
"5841449",5841449,2,12578706,1414942
"3761387",3761387,2,12671106,1264219
"2268267",2268267,2,12671106,875226
"7606693",7606693,2,12671106,1520424
"4731330",4731330,2,12671106,1659143
"4895445",4895445,2,12578706,317341
"946604",946604,2,12671106,1218335
"6587594",6587594,2,12578706,1481657
"5606770",5606770,2,12692946,367825
"6875207",6875207,2,12310026,327756
"7572861",7572861,2,12578706,831386
"6682186",6682186,2,12489066,960086
"7416381",7416381,2,12578706,72206
"6774691",6774691,2,12692946,598836
"2415477",2415477,2,12671106,1767326
"6865251",6865251,2,12489066,1339067
"142162",142162,2,12310026,1835046
"6481709",6481709,2,12310026,1413964
"2476145",2476145,2,12671106,1583741
"975516",975516,2,12692946,1844299
"6513038",6513038,2,12489066,655019
"3056277",3056277,2,12671106,1787435
"3957156",3957156,2,12671106,1590078
"7279606",7279606,2,12489066,206460
"84978",84978,2,12692946,1672055
"6013250",6013250,2,12310026,472958
"4414219",4414219,2,12692946,604304
"205314",205314,2,12671106,1749012
"5370580",5370580,2,12310026,76476
"2812661",2812661,2,12692946,973047
"6885003",6885003,2,12692946,685136
"3092346",3092346,2,12671106,1161690
"2323178",2323178,2,12671106,268355
"2786676",2786676,2,12489066,568135
"7363972",7363972,2,12310026,1128018
"4380856",4380856,2,12671106,1414492
"2987388",2987388,2,12671106,673371
"422632",422632,2,12671106,1380313
"4226658",4226658,2,12671106,1832607
"7747735",7747735,2,12692946,1156706
"487914",487914,2,12671106,61507
"4539289",4539289,2,12310026,586706
"7710896",7710896,2,12692946,164288
"7049038",7049038,2,12692946,598297
"749405",749405,2,12310026,25041
"1296269",1296269,2,12671106,737477
"5303189",5303189,2,12310026,251461
"2653265",2653265,2,12310026,1023326
"7568708",7568708,2,12692946,578482
"5136667",5136667,2,12489066,1205930
"1299363",1299363,2,12671106,1089535
"2662518",2662518,2,12578706,861074
"6988966",6988966,2,12671106,1000844
"5330659",5330659,2,12671106,776793
"7047664",7047664,2,12692946,1127253
"5180259",5180259,2,12671106,1510905
"3680115",3680115,2,12671106,148891
"2005063",2005063,2,12671106,1370183
"7296226",7296226,2,12310026,310530
"777960",777960,2,12489066,1291648
"1974752",1974752,2,12671106,169937
"6815126",6815126,2,12692946,1115084
"6045484",6045484,2,12671106,130283
"7337316",7337316,2,12692946,1344577
"4380807",4380807,2,12692946,1119373
"431607",431607,2,12671106,213337
"218157",218157,2,12671106,1322627
"2234665",2234665,2,12671106,1397526
"4219463",4219463,2,12578706,1053775
"1072793",1072793,2,12671106,813620
"7387076",7387076,2,12671106,1162303
"5429909",5429909,2,12310026,1609660
"5926673",5926673,2,12310026,374694
"124966",124966,2,12310026,1525583
"6113611",6113611,2,12578706,953189
"607352",607352,2,12671106,67438
"2210019",2210019,2,12671106,795757
"282102",282102,2,12671106,1227252
"5061342",5061342,2,12310026,1316114
"6902362",6902362,2,12671106,1376632
"7673390",7673390,2,12489066,1165066
"2645155",2645155,2,12692946,508734
"1707792",1707792,2,12671106,1279239
"4792205",4792205,2,12671106,1658720
"5127629",5127629,2,12310026,1625603
"1977476",1977476,2,12671106,1198637
"3568198",3568198,2,12671106,166944
"1565373",1565373,2,12692946,1344937
"4634790",4634790,2,12489066,1027479
"3578861",3578861,2,12671106,1181055
"3718516",3718516,2,12671106,1833321
"6272486",6272486,2,12310026,368805
"6305858",6305858,2,12310026,1533535
"6178821",6178821,2,12671106,279478
"1786472",1786472,2,12671106,1283930
"5565847",5565847,2,12671106,13086
"2858867",2858867,2,12671106,36857
"2223565",2223565,2,12671106,472595
"4057866",4057866,2,12692946,190521
"1317823",1317823,2,12310026,558201
"7038556",7038556,2,12692946,1348733
"6718856",6718856,2,12671106,912015
"61563",61563,2,12489066,1617565
"3087930",3087930,2,12671106,554602
"4573078",4573078,2,12692946,541575
"1307358",1307358,2,12671106,823469
"6967940",6967940,2,12671106,1663191
"4467183",4467183,2,12310026,1076692
"1385338",1385338,2,12578706,1630984
"2154407",2154407,2,12671106,1513694
"3371950",3371950,2,12671106,813316
"4976125",4976125,2,12310026,296628
"904",904,2,12578706,901978
"2978821",2978821,2,12671106,567658
"3790719",3790719,2,12578706,1004451
"5925260",5925260,2,12671106,106975
"2189304",2189304,2,12671106,1548705
"1198059",1198059,2,12671106,1032183
"2137927",2137927,2,12671106,706588
"3036103",3036103,2,12671106,57241
"1847308",1847308,2,12671106,1089115
"2425735",2425735,2,12671106,1123909
"5124025",5124025,2,12692946,1604864
"457362",457362,2,12671106,1121766
"3303588",3303588,2,12671106,379966
"4574948",4574948,2,12578706,643632
"6275026",6275026,2,12692946,484625
"3816895",3816895,2,12671106,1782101
"6278014",6278014,2,12489066,674924
"6752978",6752978,2,12692946,906754
"5070755",5070755,2,12310026,1834888
"4717256",4717256,2,12310026,18352
"2897148",2897148,2,12671106,993957
"6002470",6002470,2,12578706,478813
"6714401",6714401,2,12671106,5937
"337859",337859,2,12671106,187405
"3815616",3815616,2,12671106,34289
"2080974",2080974,2,12671106,980875
"5539309",5539309,2,12578706,1138928
"7209666",7209666,2,12671106,294118
"6142386",6142386,2,12310026,1593990
"4013509",4013509,2,12671106,1710820
"1657313",1657313,2,12671106,163779
"6152358",6152358,2,12692946,1852369
"2323777",2323777,2,12671106,487486
"2061578",2061578,2,12671106,121756
"5917356",5917356,2,12692946,1206894
"44714",44714,2,12578706,899071
"5909618",5909618,2,12310026,1714096
"1901246",1901246,2,12671106,899745
"7670940",7670940,2,12310026,1686273
"7792067",7792067,2,12310026,1495216
"6854547",6854547,2,12578706,1250266
"591698",591698,2,12692946,554831
"6680755",6680755,2,12671106,1437277
"7654670",7654670,2,12310026,1373570
"4720848",4720848,2,12692946,1743405
"3269449",3269449,2,12671106,1188301
"7243942",7243942,2,12671106,836924
"2914969",2914969,2,12671106,248967
"6403928",6403928,2,12692946,698027
"4676234",4676234,2,12310026,1165656
"5137980",5137980,2,12671106,955514
"6758053",6758053,2,12578706,608081
"570948",570948,2,12671106,346696
"5217920",5217920,2,12310026,1268723
"50384",50384,2,12671106,472702
"853035",853035,2,12671106,620706
"3285412",3285412,2,12310026,255447
"3232429",3232429,2,12671106,18853
"726200",726200,2,12671106,835672
"5178612",5178612,2,12671106,1129988
"2770609",2770609,2,12692946,63705
"5545057",5545057,2,12692946,856798
"3629882",3629882,2,12671106,997134
"1339410",1339410,2,12489066,274949
"217469",217469,2,12671106,509254
"1299047",1299047,2,12671106,1125867
"4912258",4912258,2,12310026,1531600
"7530611",7530611,2,12671106,350431
"859689",859689,2,12489066,1603636
"601281",601281,2,12310026,1001124
"2022265",2022265,2,12671106,1509724
"1096599",1096599,2,12310026,1261889
"1469368",1469368,2,12692946,828384
"3320869",3320869,2,12671106,1867809
"5109614",5109614,2,12692946,136597
"7619503",7619503,2,12578706,176830
"4766390",4766390,2,12310026,936422
"283008",283008,2,12671106,1016553
"2653532",2653532,2,12671106,1151645
"6883957",6883957,2,12310026,1055710
"731843",731843,2,12671106,595771
"7249934",7249934,2,12671106,178379
"2270882",2270882,2,12671106,688692
"2899268",2899268,2,12671106,260989
"7452199",7452199,2,12310026,813153
"5681091",5681091,2,12692946,1469786
"7487913",7487913,2,12671106,1750147
"285450",285450,2,12692946,1499209
"3623339",3623339,2,12671106,1565617
"5204066",5204066,2,12671106,1207654
"2182493",2182493,2,12671106,443546
"3985825",3985825,2,12671106,6632
"2449260",2449260,2,12671106,1448537
"6355269",6355269,2,12310026,54462
"6843493",6843493,2,12692946,1386873
"1794659",1794659,2,12489066,1402515
"7559435",7559435,2,12671106,303162
"513935",513935,2,12310026,1403134
"4216246",4216246,2,12671106,1789893
"3051751",3051751,2,12671106,1442453
"1563647",1563647,2,12578706,505261
"6246033",6246033,2,12671106,1072931
"3176858",3176858,2,12671106,497901
"7279229",7279229,2,12310026,1806458
"5469675",5469675,2,12310026,330179
"5566458",5566458,2,12692946,689864
"2425761",2425761,2,12671106,1153068
"4297427",4297427,2,12310026,1140486
"816759",816759,2,12692946,479008
"1267327",1267327,2,12692946,331078
"2713246",2713246,2,12489066,797772
"279453",279453,2,12671106,230257
"4221789",4221789,2,12578706,627930
"1515992",1515992,2,12310026,227167
"1931607",1931607,2,12671106,495369
"4272404",4272404,2,12489066,417914
"70462",70462,2,12692946,635389
"5848027",5848027,2,12489066,998238
"7496703",7496703,2,12671106,1609425
"7786883",7786883,2,12671106,1619356
"5752240",5752240,2,12578706,1659144
"498125",498125,2,12310026,438846
"2472862",2472862,2,12671106,1704382
"7252831",7252831,2,12692946,459518
"6032392",6032392,2,12692946,978221
"102800",102800,2,12692946,1808460
"7724920",7724920,2,12692946,874782
"278033",278033,2,12671106,777031
"7747939",7747939,2,12310026,514049
"5769274",5769274,2,12578706,1670858
"1903077",1903077,2,12671106,598409
"1099548",1099548,2,12692946,215130
"2714784",2714784,2,12489066,1697871
"4002091",4002091,2,12310026,733019
"6906284",6906284,2,12671106,1129472
"641052",641052,2,12310026,1235560
"4533349",4533349,2,12692946,1212924
"6897457",6897457,2,12671106,308812
"3972220",3972220,2,12671106,291949
"3373033",3373033,2,12671106,948687
"5532905",5532905,2,12692946,5968
"2654728",2654728,2,12578706,467271
"949690",949690,2,12578706,626302
"6114960",6114960,2,12310026,844872
"394660",394660,2,12671106,557239
"3456822",3456822,2,12671106,1467478
"1288647",1288647,2,12310026,590413
"1310215",1310215,2,12671106,1069757
"7763523",7763523,2,12692946,104958
"4086227",4086227,2,12310026,1688267
"6756936",6756936,2,12692946,688923
"1534071",1534071,2,12489066,1697955
"234773",234773,2,12692946,943437
"5321226",5321226,2,12671106,1248372
"5217222",5217222,2,12671106,797295
"5605761",5605761,2,12310026,109731
"2712807",2712807,2,12692946,296635
"381763",381763,2,12671106,1075664
"6836847",6836847,2,12310026,740511
"1582027",1582027,2,12489066,463270
"3157432",3157432,2,12671106,408458
"1549002",1549002,2,12489066,797640
"4600166",4600166,2,12489066,1223218
"1385194",1385194,2,12578706,901915
"3828690",3828690,2,12671106,1136585
"7407969",7407969,2,12671106,273441
"7374269",7374269,2,12692946,1267363
"1033384",1033384,2,12692946,1586714
"7158834",7158834,2,12671106,1165065
"5260069",5260069,2,12671106,375012
"4812609",4812609,2,12671106,646108
"335817",335817,2,12671106,1458149
"4562408",4562408,2,12671106,571187
"1161713",1161713,2,12692946,1669410
"4904693",4904693,2,12671106,667056
"4896260",4896260,2,12578706,544143
"5677797",5677797,2,12692946,410081
"1691083",1691083,2,12489066,1221191
"3922466",3922466,2,12671106,1125994
"4730530",4730530,2,12578706,358726
"7645812",7645812,2,12310026,306004
"4881711",4881711,2,12310026,1354108
"3145429",3145429,2,12671106,1392322
